id,title,description,link,image_link,price,sale_price,availability,condition,brand,google_product_category,custom_label_0
RSP-064,【向阳】日式鮮花束,【向阳】日式鮮花束，燦爛的向日葵如小太陽般，帶來無限的溫暖與正能量。精選進口向日葵，搭配玫瑰與配花，活力四射。適合畢業、開張、鼓勵、生日，為對方帶來好心情。香港即日配送。向日葵花束|香港鮮花店|畢業禮物|開張花禮|正能量花藝,https://www.royalspl.shop/product-detail.html?id=263,https://static.wixstatic.com/media/641b73_af70baf51d2e4ff99030cb0bd8e8a58e~mv2.jpg,480.00 HKD,,in stock,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,即日鮮花
RSP-065,【錦花】99枝玫瑰日式鮮花束,【錦花】99枝玫瑰日式鮮花束，99朵玫瑰代表天長地久的愛，是求婚與周年慶的極致浪漫。精選99枝頂級玫瑰，精心設計成巨大花束，震撼而感動。適合求婚、結婚周年、重大紀念日。香港頂級花店出品。99枝玫瑰花束|香港花店|求婚神器|周年禮物|極致浪漫,https://www.royalspl.shop/product-detail.html?id=264,https://static.wixstatic.com/media/641b73_c8051afbebf74288a2b300f1fead167f~mv2.jpg,998.00 HKD,,in stock,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,即日鮮花
RSP-066,【霞光】日式鮮花束,【霞光】日式鮮花束，溫暖的珊瑚橙與蜜桃粉色調，如夕陽霞光般迷人。精選進口玫瑰與季節性花材，色彩漸變層次豐富。適合生日、感謝、慶祝，傳達溫暖的心意。香港全區送貨。珊瑚色花束|香港鮮花速遞|生日花束|感謝禮物|溫暖花藝,https://www.royalspl.shop/product-detail.html?id=265,https://static.wixstatic.com/media/641b73_4f0d87ea98bb49f0864c3a764c77eb71~mv2.jpg,880.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,日式鮮花束
RSP-067,【紫藤】日式鮮花束,【紫藤】日式鮮花束預定，夢幻的紫色系花朵，如紫藤花瀑般浪漫。精選紫色繡球、桔梗、玫瑰，層層疊疊，意境優美。需提前預定，花藝師將為您精心挑選最新鮮的花材。香港專業花藝。紫色花束|香港花店|預定花禮|浪漫花藝|高級花束,https://www.royalspl.shop/product-detail.html?id=266,https://static.wixstatic.com/media/641b73_15bedadd9d3b444e829d96459cbc42b5~mv2.jpg,880.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,日式鮮花束
RSP-068,【紅代】日式鮮花束預定,【紅代】日式鮮花束預定，經典紅玫瑰，愛情永恆的象徵。精選頂級紅玫瑰，搭配高級配花，熱情而莊重。需提前預定，確保花材最新鮮。適合情人節、周年、求婚，傳達熾熱的愛。香港即日送貨。紅玫瑰花束|香港鮮花店|情人節推薦|求婚花禮|經典花藝,https://www.royalspl.shop/product-detail.html?id=267,https://static.wixstatic.com/media/641b73_7724c2fa3b0149bf86a893796c011557~mv2.jpg,888.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,日式鮮花束
RSP-069,【紫代】日式進口鮮花束預定,【紫代】日式進口鮮花束預定，稀有紫色進口花材，高貴而神秘。精選多種紫色進口花卉，搭配銀色葉材，氣質非凡。需提前預定，花藝師將為您挑選最珍稀的花材。適合送給重要的人。紫色進口花束|香港高級花店|預定花禮|珍稀花材|奢華花藝,https://www.royalspl.shop/product-detail.html?id=268,https://static.wixstatic.com/media/641b73_85e41baf0e6a41a6a53960f21c314bfa~mv2.jpg,890.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,日式鮮花束
RSP-070,【愛代】日式鮮花束預定,【愛代】日式鮮花束預定，以愛為主題的浪漫花束，粉紅色調營造甜蜜氛圍。精選粉玫瑰、粉桔梗，搭配白色滿天星，如初戀般美好。需提前預定，確保最佳品質。適合告白、情人節、生日。香港花店。粉色花束|香港鮮花速遞|告白花禮|情人節推薦|浪漫花藝,https://www.royalspl.shop/product-detail.html?id=269,https://static.wixstatic.com/media/641b73_e45ab005181b43ccb0f0523cb222bd9c~mv2.jpg,880.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,日式鮮花束
RSP-071,【游芳】日式進口鮮花束預定,【游芳】日式進口鮮花束預定，優雅的進口花材組合，如遊園賞芳般愉悅。精選多種進口季節性花卉，色彩和諧，設計獨特。需提前預定，花藝師將根據當季花材創作。適合商務送禮、家居裝飾。進口花束|香港花店|預定花禮|商務花藝|獨特設計,https://www.royalspl.shop/product-detail.html?id=270,https://static.wixstatic.com/media/641b73_765da7e0c32c4c8e92a6d5cb212abb39~mv2.jpg,888.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,日式鮮花束
RSP-072,【豐收】日式進口鮮花束預定,【豐收】日式進口鮮花束預定，豐盈的秋色系花朵，如豐收季節般喜慶。精選橙色、紅色、黃色進口花材，碩果累累的視覺感受。需提前預定。適合中秋、感恩節、喬遷、開張。香港全區配送。秋色花束|香港鮮花店|中秋花禮|喬遷禮物|喜慶花藝,https://www.royalspl.shop/product-detail.html?id=271,https://static.wixstatic.com/media/641b73_334335d61f844da1a5456e219acfa9b5~mv2.jpg,880.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,日式鮮花束
RSP-073,【千代】日式進口鮮花束預定,【千代】日式進口鮮花束預定，長壽之花千代蘭（菊花），寓意長長久久、健康長壽。精選進口菊花，搭配高級配花，端莊大氣。需提前預定。適合長輩生日、探病、祝壽，傳達美好祝願。香港頂級花店。菊花花束|香港花店|長輩生日|祝壽花禮|長壽寓意,https://www.royalspl.shop/product-detail.html?id=272,https://static.wixstatic.com/media/641b73_cefe4cfcf7a84ae08854ba6bcaa172db~mv2.jpg,888.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,日式鮮花束
RSP-074,【紅火】日式進口鮮花束預定,【紅火】日式進口鮮花束預定，紅紅火火的紅色系花朵，寓意生意興隆、日子紅火。精選進口紅玫瑰、紅康乃馨，搭配金色葉材，喜慶大氣。需提前預定。適合開張、周年、春節。香港即日送貨。紅色花束|香港鮮花速遞|開張花禮|春節花束|喜慶花藝,https://www.royalspl.shop/product-detail.html?id=273,https://static.wixstatic.com/media/641b73_a9c7a30da7464ac8ad73eb899bfa93a3~mv2.jpg,888.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,日式鮮花束
RSP-075,【胡姬】日式進口鮮花束預定,【胡姬】日式進口鮮花束預定，新加坡國花胡姬花（蘭花），高貴典雅，花期長久。精選進口胡姬蘭，搭配日式簡約配花，東西方美學融合。需提前預定。適合商務送禮、家居裝飾、感謝。香港高級花店。胡姬花束|香港花店|進口蘭花|商務花禮|長花期花藝,https://www.royalspl.shop/product-detail.html?id=274,https://static.wixstatic.com/media/641b73_aa0a888ce39d4cbfa339f7e84a782333~mv2.jpg,888.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,日式鮮花束
RSP-076,【紅愛】日式鮮花束,【紅愛】日式鮮花束，熱情紅玫瑰傳達最熾熱的愛意，經典永不過時。精選頂級紅玫瑰，搭配滿天星，簡潔而有力。適合情人節、告白、周年，讓她感受到你滿滿的愛。香港全區配送。紅玫瑰花束|香港鮮花店|情人節花束|告白神器|經典浪漫,https://www.royalspl.shop/product-detail.html?id=275,https://static.wixstatic.com/media/641b73_1e93a2273c3a483f9a65ab3539e2c381~mv2.jpg,680.00 HKD,,in stock,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,即日鮮花
RSP-077,【藍宮】日式鮮花束,【藍宮】日式鮮花束，神秘的深藍色調，如皇宮般高貴神秘。精選藍色繡球、藍色桔梗，搭配白色花朵，夢幻而別緻。適合送給氣質獨特的她，或用於特殊場合慶祝。香港即日送貨。藍色花束|香港花店|神秘花藝|獨特花束|高級設計,https://www.royalspl.shop/product-detail.html?id=276,https://static.wixstatic.com/media/641b73_676e3a8e607442f8a1faab866aebb99b~mv2.jpg,580.00 HKD,,in stock,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,即日鮮花
RSP-078,【彩約】日式康乃馨鮮花束,【彩約】日式康乃馨鮮花束，五彩繽紛的康乃馨，傳達愛與感謝的繽紛心意。精選多色康乃馨，搭配玫瑰與配花，活潑溫馨。適合母親節、生日、感謝老師，傳達最真摯的祝福。香港專業花藝。康乃馨花束|香港鮮花速遞|母親節推薦|感謝禮物|溫馨花藝,https://www.royalspl.shop/product-detail.html?id=277,https://static.wixstatic.com/media/641b73_63aee9a945f14534ba63d2998c81b09a~mv2.jpg,460.00 HKD,,in stock,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,即日鮮花
RSP-079,【嫣然】日式淡粉重瓣百合鮮花束,【嫣然】日式淡粉重瓣百合鮮花束，芬芳的重瓣百合，如美人嫣然一笑，傾國傾城。精選進口淡粉百合，搭配粉色玫瑰，香氣怡人。適合母親節、生日、周年，送給優雅的她。香港頂級花店。粉百合花束|香港花店|母親節禮物|芳香花束|優雅花藝,https://www.royalspl.shop/product-detail.html?id=278,https://static.wixstatic.com/media/641b73_6eac9840b7dc4bf29c26e3c59d6fbb6e~mv2.jpg,490.00 HKD,,in stock,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,即日鮮花
RSP-081,【雪影】日式香檳玫瑰鮮花束,【雪影】日式香檳玫瑰鮮花束，高級香檳色玫瑰，如香檳酒般醇厚優雅。精選進口香檳玫瑰，搭配白色配花與銀色葉材，奢華感十足。適合婚禮、周年、商務送禮，傳達高級品味。香港高級花店。香檳玫瑰花束|香港花店|婚禮花禮|奢華花藝|高級品味,https://www.royalspl.shop/product-detail.html?id=280,https://static.wixstatic.com/media/641b73_b900ddd9d7284402a6e3a3e7e67fb6d6~mv2.jpg,780.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,日式鮮花束
RSP-082,【情詩】日式桃紅玫瑰大型鮮花束,【情詩】日式桃紅玫瑰大型鮮花束，熱情的桃紅色玫瑰，如一首熾熱的情詩，大聲說出我愛你。精選大量桃紅玫瑰，設計成大氣花束，視覺震撼。適合求婚、周年、重大表白。香港即日送貨。桃紅玫瑰花束|香港鮮花速遞|大型花束|求婚神器|浪漫情詩,https://www.royalspl.shop/product-detail.html?id=281,https://static.wixstatic.com/media/641b73_f93685308be045d5b84a3cbada5b0402~mv2.jpg,780.00 HKD,,in stock,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,即日鮮花
RSP-083,【夜馨】日式99枝紅玫瑰大型鮮花束,【夜馨】日式99枝紅玫瑰大型鮮花束，99朵紅玫瑰在夜色中綻放，香氣襲人，愛意濃濃。精選99枝頂級紅玫瑰，精心設計成巨大花束，是終極浪漫的代名詞。適合求婚、結婚周年。香港頂級花店。99枝紅玫瑰|香港花店|大型花束|求婚極致|終極浪漫,https://www.royalspl.shop/product-detail.html?id=282,https://static.wixstatic.com/media/641b73_b03def86effe4021bd1968b6b31bee4e~mv2.jpg,1280.00 HKD,,in stock,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,即日鮮花
RSP-085,心事 · 進口芍藥牡丹小菊鮮花束,心事 · 進口芍藥牡丹小菊鮮花束，精選粉芍藥，粉小菊，粉蕾絲，白鼠尾草，香港 RoyalSpl Florist 匠心製作。芍藥花語「富貴與美麗」，花瓣層層疊疊如絲綢般柔軟，散發淡雅花香。適合生日、紀念日、母親節、探病等重要場合。預訂3天，新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=303,https://static.wixstatic.com/media/641b73_c7950e860b394c1ea3737ba79698729c~mv2.png,1298.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,進口牡丹/芍藥花
RSP-086,粉鳶 · 進口芍藥繡球鮮花束,粉鳶 · 進口芍藥繡球鮮花束XL，精選12枝粉芍藥，2枝粉繡球，淺紫色配花，香港 RoyalSpl Florist 匠心製作。芍藥花語「富貴與美麗」，花瓣層層疊疊如絲綢般柔軟，散發層次豐富。適合生日、紀念日、母親節、探病等重要場合。新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=304,https://static.wixstatic.com/media/641b73_501b4ad304a248b4be86800998c3c962~mv2.jpg,998.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,進口牡丹/芍藥花
RSP-087,天使 · 7-12枝粉色進口芍藥鮮花,天使 · 7-12枝粉色進口芍藥鮮花，精選粉色進口芍藥7-12枝，香港 RoyalSpl Florist 匠心製作。芍藥花語「富貴與美麗」，花瓣層層疊疊如絲綢般柔軟，散發淡雅花香。，適合生日、紀念日、母親節、探病等重要場合。預訂3天，新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=305,https://static.wixstatic.com/media/641b73_8d876b3bbc9948a3b782c6338297db9f~mv2.png,880.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,進口牡丹/芍藥花
RSP-088,天使 · 進口芍藥牡丹鮮花抱抱桶,天使 · 進口芍藥牡丹鮮花抱抱桶，精選粉色芍藥，牡丹，香港 RoyalSpl Florist 匠心製作。芍藥花語「富貴與美麗」，花瓣層層疊疊如絲綢般柔軟，散發淡雅花香。高約40cm 寬約35cm，適合生日、紀念日、母親節、探病等重要場合。預訂3天，新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=306,https://static.wixstatic.com/media/641b73_2300667c1c8d4511870106ee4a7265d0~mv2.png,1198.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,進口牡丹/芍藥花
RSP-089,粉粉 · 進口芍藥康乃馨鮮花束,粉粉 · 進口芍藥康乃馨鮮花束，精選粉色芍藥，單頭粉康乃馨，多頭粉康乃馨，粉掌，配草，香港 RoyalSpl Florist 匠心製作。芍藥花語「富貴與美麗」，花瓣層層疊疊如絲綢般柔軟，散發層次豐富。生日、紀念日、母親節、探病等重要場合。新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=307,https://static.wixstatic.com/media/641b73_5e2e6a5b0a5b4a3cbd60b9a918ed564d~mv2.png,1280.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,進口牡丹/芍藥花
RSP-090,粉白雙色 · 進口10枝芍藥鮮花,粉白雙色 · 進口10枝芍藥鮮花，精選5枝粉芍藥，5枝白芍藥，香港 RoyalSpl Florist 匠心製作。芍藥花語「富貴與美麗」，花瓣層層疊疊如絲綢般柔軟，散發清新淡雅。高約45cm 寬約40cm，適合生日、紀念日、母親節、探病等重要場合。預訂3天，新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=308,https://static.wixstatic.com/media/641b73_d64023bb80b74a14a4a26bedd3322433~mv2.jpg,1180.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,進口牡丹/芍藥花
RSP-091,初雪 · 進口芍藥大麗花鮮花束XL,初雪 · 進口芍藥大麗花鮮花束XL，精選進口芍藥，大麗花，配花，香港 RoyalSpl Florist 匠心製作。芍藥花語「富貴與美麗」，花瓣層層疊疊如絲綢般柔軟，散發層次豐富。高約55cm 寬約50cm，適合生日、紀念日、母親節、探病等重要場合。預訂3天，新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=309,https://static.wixstatic.com/media/641b73_488d9dd7a7d74aff9dd9733402cc8471~mv2.png,1580.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,進口牡丹/芍藥花
RSP-092,經典粉芍 · 9枝進口粉芍藥鮮花束,經典粉芍 · 9枝進口粉芍藥鮮花束，精選9枝進口粉芍藥，配花，香港 RoyalSpl Florist 匠心製作。芍藥花語「富貴與美麗」，花瓣層層疊疊如絲綢般柔軟，散發淡雅花香。，適合生日、紀念日、母親節、探病等重要場合。預訂3天，新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=310,https://static.wixstatic.com/media/641b73_68de8d06dcc9497f9a9f3133911cb009~mv2.jpg,1290.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,進口牡丹/芍藥花
RSP-093,春日禮盒 · 進口粉芍藥鬱金香禮盒,春日禮盒 · 進口粉芍藥鬱金香禮盒，精選進口粉芍藥，鬱金香，配花，香港 RoyalSpl Florist 匠心製作。芍藥花語「富貴與美麗」，花瓣層層疊疊如絲綢般柔軟，散發層次豐富。高約45cm 寬約45cm，適合生日、紀念日、母親節、探病等重要場合。預訂3天，新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=311,https://static.wixstatic.com/media/641b73_074f1eb121fb4fbf84f7eefe59543455~mv2.jpeg,1380.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,進口牡丹/芍藥花
RSP-094,純淨粉芍 · 進口粉芍藥鮮花束,純淨粉芍 · 進口粉芍藥鮮花束，精選進口粉芍藥，配花，香港 RoyalSpl Florist 匠心製作。芍藥花語「富貴與美麗」，花瓣層層疊疊如絲綢般柔軟，散發淡雅花香。高約50cm 寬約45cm，適合生日、紀念日、母親節、探病等重要場合。預訂3天，新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=312,https://static.wixstatic.com/media/641b73_7d1bd9bf5ea442819ff312f5de85eb68~mv2.jpg,1290.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,進口牡丹/芍藥花
RSP-095,粉鬱幽香 · 進口粉芍藥鬱金香花束,粉鬱幽香 · 進口粉芍藥鬱金香花束，精選5枝粉芍藥，粉鬱金香，玫瑰，配花，香港 RoyalSpl Florist 匠心製作。芍藥花語「富貴與美麗」，花瓣層層疊疊如絲綢般柔軟，散發層次豐富。高約45cm 寬約40cm，適合生日、紀念日、母親節、探病等重要場合。預訂3天，新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=313,https://static.wixstatic.com/media/641b73_512257b6d50143fe9aa11a1ca6822355~mv2.jpg,888.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,
RSP-096,純白之美 · 進口白芍藥鮮花束,純白之美 · 進口白芍藥鮮花束，精選9枝白芍藥，桔梗，配草，香港 RoyalSpl Florist 匠心製作。芍藥花語「富貴與美麗」，花瓣層層疊疊如絲綢般柔軟，散發清新淡雅。高約50cm 寬約45cm，適合生日、紀念日、母親節、探病等重要場合。預訂3天，新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=314,https://static.wixstatic.com/media/641b73_b5f841aff90948fdb03f34e126d4a13f~mv2.jpg,1380.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,進口牡丹/芍藥花
RSP-098,春序 · 進口粉芍藥鬱金香鮮花束,春序 · 進口粉芍藥鬱金香鮮花束，精選11枝粉芍藥，鬱金香，噴泉草，香港 RoyalSpl Florist 匠心製作。芍藥花語「富貴與美麗」，花瓣層層疊疊如絲綢般柔軟，散發層次豐富。適合生日、紀念日、母親節、探病等重要場合。預訂3天，新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=316,https://static.wixstatic.com/media/641b73_75778c2969e3485aa42b549134dab4da~mv2.jpg,1280.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,進口牡丹/芍藥花
RSP-100,雲煙 · 進口白色芍藥鮮花束,雲煙 · 進口白色芍藥鮮花束，精選進口白色芍藥，配花，香港 RoyalSpl Florist 匠心製作。芍藥花語「富貴與美麗」，花瓣層層疊疊如絲綢般柔軟，散發清新淡雅。高約55cm 寬約45cm，適合生日、紀念日、母親節、探病等重要場合。預訂3天，新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=318,https://static.wixstatic.com/media/641b73_29312e301aab49989eba2f0aa5270809~mv2.jpg,1298.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,進口牡丹/芍藥花
RSP-116,水果玫瑰 · 厄瓜多爾進口玫瑰花束,水果玫瑰 · 厄瓜多爾進口玫瑰花束，精選進口厄瓜多爾水果玫瑰，配花，香港 RoyalSpl Florist 匠心製作。玫瑰花語「熱情與愛情」，花瓣飽滿層次豐富，散發清甜果香。適合生日、紀念日、情人節、求婚等重要場合。預訂3天，新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=319,https://static.wixstatic.com/media/641b73_32de521ea7f5442fa4a349321b4322c8~mv2.jpg,990.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,RoyalSpl 花藝
RSP-117,永恆之約 · 婚禮商務酒會鮮花佈置,永恆之約 · 婚禮商務酒會鮮花佈置，精選進口鮮花，玫瑰，百合，配花，葉材，香港 RoyalSpl Florist 匠心製作。新娘手捧花是婚禮上最耀眼的點綴，花語「永恆的愛與幸福」，花瓣嬌嫩動人，散發優雅花香。依現場尺寸定制，適合婚禮、拍照、證婚等重要場合。預訂3天，新鮮進口花材直送香港，免費附送心意卡。,https://www.royalspl.shop/product-detail.html?id=320,https://static.wixstatic.com/media/641b73_bf8da312d6af4dabb43f4b2717a981a4~mv2.jpg,9800.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,
RSP-118,純白之戀 · 蝴蝶蘭白馬蹄蓮白鬱金香手捧花,純白之戀蝴蝶蘭白馬蹄蓮白鬱金香手捧花，精選進口蝴蝶蘭、白馬蹄蓮與白鬱金香，純白高雅的組合如初雪般純淨動人。香港花店匠心製作，適合純白主題婚禮。預訂3天，新鮮進口花材直送香港，免費附送心意卡，全港鮮花速遞，是夢幻純白婚禮的完美之選。,https://www.royalspl.shop/product-detail.html?id=321,https://static.wixstatic.com/media/641b73_2a65d67aecdd48bfad40f85891aa12aa~mv2.png,1388.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-119,垂墜之美 · 蝴蝶蘭玫瑰文竹莧菜手捧花,垂墜之美蝴蝶蘭玫瑰文竹莧菜手捧花，精選進口蝴蝶蘭、玫瑰、文竹與莧菜，優雅的垂墜式設計如瀑布般流暢動人。香港花店匠心製作，適合浪漫奢華婚禮。預訂3天，新鮮進口花材直送香港，免費附送心意卡，全港鮮花速遞，是高端婚禮的優雅之選。,https://www.royalspl.shop/product-detail.html?id=322,https://static.wixstatic.com/media/641b73_b06ac95764e946569950e869fde0e426~mv2.png,1380.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-120,翠影 · 白玫瑰新娘手捧花,翠影白玫瑰新娘手捧花，精選進口白玫瑰與綠葉材，簡約純淨的設計如翠影般清雅脫俗。香港花店匠心製作，花語「純潔的愛與永恆」，適合簡約風格婚禮。預訂3天，新鮮進口花材直送香港，免費附送心意卡，全港鮮花速遞，是簡約婚禮的經典之選。,https://www.royalspl.shop/product-detail.html?id=323,https://static.wixstatic.com/media/641b73_e0e54b83f5494de5b716807f352b475c~mv2.jpg,780.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-121,粉甜之約 · 粉玫瑰粉繡球婚禮手捧花,粉甜之約粉玫瑰粉繡球婚禮手捧花，精選粉色玫瑰與粉色繡球花，甜美浪漫的粉色組合如初戀般動人。香港花店匠心製作，適合粉色主題婚禮。預訂3天，新鮮進口花材直送香港，免費附送心意卡，全港鮮花速遞，是夢幻粉色婚禮的甜蜜之選。,https://www.royalspl.shop/product-detail.html?id=324,https://static.wixstatic.com/media/641b73_f6c4e0d4cf3d432d840b7d3200efd032~mv2.jpg,780.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-122,暖眸 · 周年紀念商務祝福小花束,暖眸周年紀念商務祝福小花束，精選玫瑰、百合與尤加利葉，溫暖人心的小巧花束，適合商務送禮、周年紀念、祝福致意。香港花店RoyalSpl Florist匠心製作，新鮮進口花材直送，全港鮮花速遞，免費附送心意卡，是傳達溫暖祝福的完美選擇。,https://www.royalspl.shop/product-detail.html?id=325,https://pub-aed48a8286cf45d29bfc6eeefeb882fd.r2.dev/royalspl-florist/1789184705762-1largb.png,268.00 HKD,,in stock,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,商務花束
RSP-123,天作之合 · 結婚花球新郎襟花套裝,天作之合結婚花球新郎襟花套裝，精選進口玫瑰與綠葉材，經典簡約的設計適合各種婚禮主題。套裝含新娘花球及新郎襟花，香港花店匠心製作。預訂3天，新鮮進口花材直送香港，免費附送心意卡，全港鮮花速遞，是婚禮花藝的高性價比經典之選。,https://www.royalspl.shop/product-detail.html?id=326,https://static.wixstatic.com/media/641b73_c294ded1120f454cb32a73dc59f8454a~mv2.jpg,680.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-124,蝶舞花間 · 蝴蝶蘭玫瑰紫羅蘭莧菜手捧花,蝶舞花間蝴蝶蘭玫瑰紫羅蘭莧菜手捧花，精選進口蝴蝶蘭、玫瑰、紫羅蘭與莧菜，垂墜式設計優雅動人，如蝴蝶在花間翩翩起舞。香港花店匠心製作，適合浪漫婚禮。預訂3天，新鮮進口花材直送香港，免費附送心意卡，全港鮮花速遞，是紫色主題婚禮的夢幻之選。,https://www.royalspl.shop/product-detail.html?id=327,https://static.wixstatic.com/media/641b73_82c82ab7a69648f696a03108fdbf9c20~mv2.png,1380.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-125,香檳之夢 · 進口芍藥香檳奧斯汀玫瑰套裝,香檳之夢進口芍藥香檳奧斯汀玫瑰套裝，精選進口芍藥、香檳色奧斯汀玫瑰，奢華優雅的組合如香檳般醉人。套裝含新娘花球及新郎襟花，香港花店匠心製作。預訂3天，新鮮進口花材直送香港，免費附送心意卡，全港鮮花速遞，適合高端優雅主題婚禮。,https://www.royalspl.shop/product-detail.html?id=328,https://static.wixstatic.com/media/641b73_77cf0d1378914b1a9684b64fa0ba7a6b~mv2.png,1880.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-126,粉霧之戀 · 粉繡球玫瑰手捧花襟花套裝,粉霧之戀粉繡球玫瑰手捧花襟花套裝，精選粉色繡球花與玫瑰，柔美的粉霧色調營造浪漫婚禮氛圍。套裝含新娘花球及新郎襟花，香港花店匠心製作。預訂3天，新鮮進口花材直送香港，免費附送心意卡，全港鮮花速遞，是粉色主題婚禮的高性價比之選。,https://www.royalspl.shop/product-detail.html?id=329,https://static.wixstatic.com/media/641b73_b133effed7f44b9c8a2a63db0a6f1b1a~mv2.jpg,680.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-127,詩意白紗 · 蝴蝶蘭文竹白色吊米手捧花,詩意白紗蝴蝶蘭文竹白色吊米手捧花，精選進口蝴蝶蘭、文竹與白色吊米，絲帶花束設計優雅飄逸，如詩如畫的純白浪漫。香港花店匠心製作，適合純白主題婚禮。預訂3天，新鮮進口花材直送香港，免費附送心意卡，全港鮮花速遞，營造夢幻婚禮氛圍。,https://www.royalspl.shop/product-detail.html?id=330,https://static.wixstatic.com/media/641b73_42302a06ce484af6ae84abd932bc3af8~mv2.png,1280.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
